Image,Name,Rating,Number of Episodes,Description
"https://m.media-amazon.com/images/M/MV5BYjViYjlmZTAtNjVlMi00NzJlLThiODYtZTJmMDZmMDExYTNjXkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",835. Lovesick,4.9, (196),Ariel is a girl who has love phobia caused by her high school ex-boyfriend who left her heart broken. She vows never to fall in love again but then she meets a handsome doctor in the hospital who seems to a perfect guy.
"https://m.media-amazon.com/images/M/MV5BMjI4MjA3NjktMTViMC00YmExLTk4ZWMtMTgyYzZhODcyYTlkXkEyXkFqcGc@._V1_QL75_UX140_CR0,6,140,207_.jpg",836. Elite Jack!!,,,"The story is set at the elite Omega High School, where test results decide everything. The high-scorers in the student council, in particular the student council president, have a lot of authority. Yuria Aikawa comes to this school, and though she seems like an ordinary girl who loves fun things and her boyfriend Shuri, she's actually a super-genius who gets the top score on every test. She becomes student council president and tries to make school life more fun in various ways."
"https://m.media-amazon.com/images/M/MV5BZDE5ZGMxYmEtODgwYi00MzQzLWI3MzYtZjFiNzBkNmJmNzg3XkEyXkFqcGc@._V1_QL75_UX140_CR0,12,140,207_.jpg",837. Blazing Transfer Student,6.1, (22),"Transfer student Takisawa Noboru quickly learns that all disputes at his new school are settled in the boxing ring. Now he finds himself in a showdowns with the local top dog, Ibuki Saburo, for the love and respect of the beautiful Yukari."
"https://m.media-amazon.com/images/M/MV5BODU5OWJiMDEtOGM1Yy00ZDg3LWEzNjgtYzY1ZDQyNjA2ZTVkXkEyXkFqcGc@._V1_QL75_UY207_CR79,0,140,207_.jpg",838. Nonkina tosan ryugu mairi,,,"A lazy man wakes up and goes to the seaside to spend the day fishing, he finds a beautiful woman who leads him to the waves where he turns into a turtle."
"https://m.media-amazon.com/images/M/MV5BYjYzOWQzOWEtYTc1My00MmZmLTljNmUtYTQxZGFiODk5YWI4XkEyXkFqcGc@._V1_QL75_UY207_CR8,0,140,207_.jpg",839. A Girl in a Lower Grade,5.4, (12),"When Tsuyoshi rushed to school as usual, he found a girl who tried to help a kitten which couldn't get down from a tree. It was Minamizato Ai who had loved Tsuyoshi secretly for a long time."
"https://m.media-amazon.com/images/M/MV5BNjEyMGUzZjktMDRlOS00ZjYxLTk4MDctN2U0ODM1YjYzMjk0XkEyXkFqcGc@._V1_QL75_UY207_CR4,0,140,207_.jpg",840. Puchimas!: Petit Idolm@ster,5.2, (47),Hyperactive hijinks are sure to follow when the idol girls of 765 Productions discover chibis with adorable abilities.
"https://m.media-amazon.com/images/M/MV5BOTNjNzRkNjEtZGJiZC00ZjNkLTk5NmQtZjk1NDE2N2QwMTQ0XkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",841. Corpse Factory,6.0, (9),An obscure website allows users to request a death. Victims supposedly receive a photograph of their own corpse before they are killed.
"https://m.media-amazon.com/images/M/MV5BN2YzNjRlMmItYjJhYy00MGJmLThkNTgtNjUyOWFhZTMwNDljXkEyXkFqcGc@._V1_QL75_UY207_CR4,0,140,207_.jpg",842. Anime: Drawing a Revolution,6.5, (86),A documentary on the history of Anime and its influence in the US.
,843. Bones 25: Dreaming Forwards,7.0, (7),"This examines Studio Bones' founding and notable works. It spotlights over 30 key figures, from President Minami to Mob Psycho's One. Their output ranges from adapted like Fullmetal Alchemist to originals such as Eureka Seven."
"https://m.media-amazon.com/images/M/MV5BNTZmMDNmODktYzVmYy00MmU0LTgwODUtNjkyZmZmODQ5ZWRjXkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",844. Momodora: Moonlit Farewell,7.6, (8),"Join Momo, High Priestess of the village of Koho, as she embarks on a divine mission to save her people from imminent destruction at the hands of the demon hordes summoned by a malevolent bellringer."
"https://m.media-amazon.com/images/M/MV5BNTcxNzk2NTQtNGE2MS00Mzg4LTk5MWQtODE5YjNmZGJiZmFkXkEyXkFqcGc@._V1_QL75_UY207_CR3,0,140,207_.jpg",845. Osomatsusan: Tamashii no takoyaki pâtî to densetsu no otomarikai,6.9, (12),Rate
"https://m.media-amazon.com/images/M/MV5BYTU0YzdkZDYtMzBiZC00MWU4LThkZTMtODBiZWZjYWRjNTNhXkEyXkFqcGc@._V1_QL75_UY207_CR2,0,140,207_.jpg",846. Taro Urashima,5.2, (131),A fisherman rides on a turtle finding a hidden undersea world.
"https://m.media-amazon.com/images/M/MV5BN2RjYjgyZmYtNmQyNC00ZmZkLWFjN2ItNWI1NmJmMDgyYjQ5XkEyXkFqcGc@._V1_QL75_UY207_CR4,0,140,207_.jpg",847. Supa Miruku Chan,7.5, (30),Milk-chan and her friends are hired to solve a variety of problems.
,848. The Ultraman,5.0, (5),"In the spring of 1975, peace returned to the universe once more. But then members of the Ultra Brothers started being murdered by someone, one by one. The perpetrator was Jackal the Demonic Space Overlord. Jackal was an alien defeated by Ultraman King and banished to spend an eternity in a black hole. Having returned, Jackal sent his armies to Earth to uncover any Ultra Warriors that may be hiding in humanoid form there. Jackal's minions resorted to threatening to kill human beings held as hostages in order to force Ultra Warriors to reveal themselves. Just when it seemed all hope was lost, a mysterious warrior wearing a suit of armor that obscured his identity appeared from the heavens... Who will be a survivor?"
"https://m.media-amazon.com/images/M/MV5BMTJlZjZlOGMtYjM5Ni00ZmQ2LWE4YzktMTAxZWRlMGVlNTYzXkEyXkFqcGc@._V1_QL75_UY207_CR117,0,140,207_.jpg",849. A Sneak Peek at Pokémon,6.7, (11),"A behind the scenes look at the phenomenon of Pokémon, including interviews with Ash's family members."
"https://m.media-amazon.com/images/M/MV5BY2ExNzBjYzktZDYxNC00NDBhLTg2ZDEtN2QzYWZiYTAzMjNlXkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",850. Vanguard Bandits,8.0, (27),A young man and his team are thrust into dangerous war by the evil General Faulkner and his minions.
,851. Assholitis,,,Dennis is laying on his sofa sick as his roommate Tobias starts heading out to meet his girlfriend. Things start to take a twisted turn once Dennis discovers who Tobias' girlfriend is.
"https://m.media-amazon.com/images/M/MV5BMDYyMDNkNjEtZTZjNC00ZDU0LWJkZTAtNmU3YzcxMTk2YTk0XkEyXkFqcGc@._V1_QL75_UY207_CR2,0,140,207_.jpg",852. Papa to Kiss in the Dark 2,,,Video
"https://m.media-amazon.com/images/M/MV5BZWYwMTMwOGQtMjY1MS00ZTg4LTk5NTktN2NmYTJlNGYyNGQ2XkEyXkFqcGc@._V1_QL75_UY207_CR3,0,140,207_.jpg",853. Hyper Speed GranDoll,4.7, (21),"Hikaru Amaki is a clumsy and clumsy otaku girl. One day, while Hikaru is having a fun time with her friends at an amusement park, she is attacked by a mysterious cyborg named Garbage. Hikaru was a princess who descended from the royal family of Granners, located far away in the universe. Hikaru wears the royal armor (Grand Suit), the proof of being the heir to the throne of Planet Granners, and transforms into Grandeur. They have to face an assassin from outer space who is trying to steal the royal armor."
"https://m.media-amazon.com/images/M/MV5BNWZiZjYzMmEtMmEyZC00NjM3LThjMTQtMjhiNDcyNDg2MjYzXkEyXkFqcGc@._V1_QL75_UY207_CR4,0,140,207_.jpg",854. Yume no Hoshi no Button Nose,7.8, (48),"The series focused on Button Nose, a little girl who had been left in charge of her home while her parents were away. One night, a robot came to her house to pick up some strawberries. When Button Nose saw his spaceship, she accidentally started it and landed on his home planet. Coincidentally, the king of the planet happened to be a relative of hers and invited her to stay on the planet."
"https://m.media-amazon.com/images/M/MV5BZGYzYmQ5ZGYtZWE3OC00ZDA3LWI5MzgtZjk2ZTU3MDQ3YzZhXkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",855. Slug Street Scrappers,8.2, (51),"Punchy McBritches is a woman on a mission: to earn the title of the ""toughest in town"". And to achieve her goal she must first challenge and defeat the current toughest in town... a fella by the name of Bruiser Bom-Bash. But, a mysterious woman from Bruiser's past seems to have other plans for the two."
"https://m.media-amazon.com/images/M/MV5BZGE4MzIxN2YtMjk0NC00YjA3LThkZTItNDk1NmVhYTVlMTk4XkEyXkFqcGc@._V1_QL75_UY207_CR2,0,140,207_.jpg",856. Akakage,5.9, (24),"Akakage is a fictional Japanese superhero featured in several manga and anime, as well as live action movies and TV shows."
"https://m.media-amazon.com/images/M/MV5BMTQ1NTY0MzI2NF5BMl5BanBnXkFtZTcwOTczMzAzMQ@@._V1_QL75_UY207_CR3,0,140,207_.jpg",857. Babel II: Perfect Collection,6.1, (121),"Life seems simple enough for Koichi, a young middle school student, until he learns that he is the reincarnation of an alien protector who crash-landed on Earth millennia ago and that now he has been given the mantle of responsibility as ""the defender of the Earth"", Koichi/Babel then teams up with three super-powered alien companions to battle the the dark forces of an evil cult leader. The war to save humanity takes Babel from the jungles of Southern Asia to the Upper East Side of Manhattan and, ultimately, to a final battle with ""the Master"" at a hidden base in the Swiss Alps. The action is both fast-paced and deadly. The fate of the world rests in the ability of this courageous youth to both control his latent psychic power and use it to defeat the enemies of mankind."
"https://m.media-amazon.com/images/M/MV5BMTdmYmZhMjktOWJkOS00N2VjLWI3OWQtNTU2NDA3MDNlY2QxXkEyXkFqcGc@._V1_QL75_UY207_CR6,0,140,207_.jpg",858. Senran Kagura: Estival Versus,7.5, (46),"When a mystical phenomenon appears, drawing the shinobi world's finest young ladies into a parallel dimension, everything they know about life and death turns upside down. Taken to a strange world resembling a warm summer island, the girls find themselves face to face with their departed loved ones."
"https://m.media-amazon.com/images/M/MV5BM2ZjMDI1N2UtMmYzZS00MDdiLWJkMWEtZDNiMDIxY2MzZjg4XkEyXkFqcGc@._V1_QL75_UY207_CR8,0,140,207_.jpg",859. Kaiketsu Zorori the Movie: Secret Of,7.7, (8),Rate
"https://m.media-amazon.com/images/M/MV5BMTk2OTgwODU1Nl5BMl5BanBnXkFtZTcwOTE0MDUxMQ@@._V1_QL75_UX140_CR0,20,140,207_.jpg",860. Fortune Quest,6.0, (11),TV Series
"https://m.media-amazon.com/images/M/MV5BY2FlMDEzMTUtZWJjYi00ODc4LThmOTktMGUxZDhkODg0ZDQ1XkEyXkFqcGc@._V1_QL75_UY207_CR17,0,140,207_.jpg",861. Babel nisei,6.1, (46),"Koichi is the Japanese middle school descendant of an alien race who crash-landed on Earth 5,000 years ago. He has psychokinetic powers which he uses to fight the evil Yomi, who wants to take over the world."
,862. Gorugo 13,,,Golgo is a assassin who is hired by various clients and will take out anybody for a price.
,863. Archangel Alpha,7.4, (11),"In the shadow of an imminent ice age, Elena's nation of Praetoria is locked in a decade-long war with the Socialist Republics Directorate (SRED). On the surface, it is a war for dwindling resources, but in reality it is a life and death struggle for survival. Elena encounters Alexandra, the SRED ace of aces, first in the skies above her homeland and then again during a chance meeting in civilian life. Elena's friend and mentor, Grigori, cautions against getting involved with her. Bryn, Alex's wingman and confidante, advises the same. However, Elena and Alexandra are drawn together by a singular event and start an ill-fated relationship. Try as they might, the four friends find themselves drawn into a tangle of intrigue, betrayal and heartbreak as nationalistic pride and religious fanaticism set their worlds on a spiraling path to destruction."
"https://m.media-amazon.com/images/M/MV5BMTg4OTcxNDgxOF5BMl5BanBnXkFtZTcwMDgxOTMyMQ@@._V1_QL75_UY207_CR3,0,140,207_.jpg",864. Misutenaide Daisy,6.4, (24),"A deranged madman becomes obsessed with controlling an innocent young schoolgirl. He will threaten her with death, humiliation and the loss of her own will and identity. Terrors biological, chemical and nuclear will come into play."
"https://m.media-amazon.com/images/M/MV5BYjdjZmFiYTEtYmViZC00NzY3LTk3MTMtZDk0MGM3NDY4NmY0XkEyXkFqcGc@._V1_QL75_UY207_CR8,0,140,207_.jpg",865. Midnight the Era,,,"In peacetime. Kaiju served as a deterrent. But they were replaced by nuclear weapons, which are less costly and safer than Kaiju. All kaiju states have introduced nuclear weapons and at the same time have been killing kaijus. The two domestic kaijus created by the team of Ms. Fuyumi Sanagawa, who was once a key figure in Japan's kaiju development, were no exception, and they were waiting for the time to be destroyed. However, an incident occurred. It was discovered that one of the domestic kaijus, ""Chalanchoe,"" had developed intelligence. The Chalanchoe escaped during transport to a processing plant. It sat on the edge of the plant factory area that handles all food production in Japan, and demanded its own survival, using the plant as a hostage The remaining kaiju, 'Asura seed,"" was deployed to respond immediately to the situation, but it was not reliable as a weapon because of the Chalanchoe incident. Negotiations come to an end without finding an effective countermeasure to Chalanchoe."
"https://m.media-amazon.com/images/M/MV5BNmI0ZmUxZmItZGFlZi00NDRlLWFmNjItMmNiMzk4YmU3MjljXkEyXkFqcGc@._V1_QL75_UY207_CR4,0,140,207_.jpg",866. Idol Fighter Su-Chi-Pai,4.4, (19),Video
"https://m.media-amazon.com/images/M/MV5BMTUyNDczODYyMl5BMl5BanBnXkFtZTcwNjM4NjIzMQ@@._V1_QL75_UY207_CR4,0,140,207_.jpg",867. Otaku Unite!,6.5, (81),Otaku Unite! is a feature-length documentary on the history of Japanese animation fandom in the United States: from the importation of anime in the early 60s to the current boom in both the visibility and accessibility of its accompanying fandom.
"https://m.media-amazon.com/images/M/MV5BYjc5MDNkNjItMzIzYS00ZWQxLWE4YzAtYzFkNDVmMjFiYmViXkEyXkFqcGc@._V1_QL75_UY207_CR5,0,140,207_.jpg",868. Rasuto eguzairu: Gin'yoku no Famu - Over the Wishes,6.8, (11),"The Sky Pirate Fam and Millia (the princess who Fam rescued as her Turan Kingdom faced devastation) wage a battle against the Ades Federation that reduced Turan to ashes, and aim to establish a revived Turan Kingdom."
"https://m.media-amazon.com/images/M/MV5BN2IxZDI3YWMtMGI4OS00OWY1LTgwZGQtNzFmYTc4ZTM4ZDY2XkEyXkFqcGc@._V1_QL75_UY207_CR11,0,140,207_.jpg",869. Cliff Hanger,7.4, (49),You control a lovable thief through various dangers to rescue a damsel in distress from a villainous count.
"https://m.media-amazon.com/images/M/MV5BZGM1M2E0NzctZDkyMy00NjhkLTg0ZTItYmMyZGNlZDNmOWY5XkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",870. No Case Should Remain Unsolved,8.1, (8),NCSRU is a detective game where players uncover and piece together memory fragments to solve a long-forgotten case. Follow former police detective Jeon Gyeong as she acquires clues and testimony relating to the case of a missing girl.
"https://m.media-amazon.com/images/M/MV5BOGI3YzY3OTItNmM0Ny00NmE4LThmNzYtZWI0YmQ0ODVkNDE0XkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",871. Tales of Destiny,7.4, (69),"A great swordsman named Stahn Aileron takes a ride on a giant dragon ship. During the flight, the ship is attacked by pirates. Looking for a weapon to defend himself, Stahn discovers a sword. Very soon he finds out it is not just an ordinary sword, but the legendary talking sword Dymlos, who has been sleeping for many years and who can be awakened only if the world is in grave danger. But what exactly is the danger that awakened Dymlos now? With the help of a few friends, Stahn decides to explore the world and find out what is wrong."
"https://m.media-amazon.com/images/M/MV5BOTE3ZGRiNjAtNzVhNi00OTI5LTkyYWEtZTkzNjJmMDI0ZmMwXkEyXkFqcGc@._V1_QL75_UY207_CR3,0,140,207_.jpg",872. Gdgd Men's Party,4.3, (12),TV Series
"https://m.media-amazon.com/images/M/MV5BZGNkNzlmZjUtMzkxMC00MmEzLTg0Y2ItM2E3NjdmYzg0OTBlXkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",873. Thousand Arms,7.0, (34),"The game takes place on a ""steampunk"" type of world. The Dark Acolytes, a mysterious organization of cyborgs and robots, is trying to find the five legendary Sacred Flames, and bring chaos to the World in the process. Meis, a womanizing ""Spirit Blacksmith"" with the ability to make magical weapons, finds himself chosen to find the flames before the Dark Acolytes do. However, to increase the power of his weapons, Meis must have the help of a woman, and must increase his 'intimacy level' with her by going out on dates. Along his journey, he meets a colorful cast of characters, including girls to date and allies to join his party."
"https://m.media-amazon.com/images/M/MV5BNzJhZGZjZDctZjVjMy00NjVmLTk3NjItNGNlYzJhNjhlYzAxXkEyXkFqcGc@._V1_QL75_UY207_CR39,0,140,207_.jpg",874. Silent Möbius gaiden: Bakumatsu Anbu shimatsu ki,5.1, (15),Video
"https://m.media-amazon.com/images/M/MV5BZWE0YzFiNGMtYWZiYy00YWYxLTg3YTYtODFkNjMwZDU4MTBmXkEyXkFqcGc@._V1_QL75_UY207_CR3,0,140,207_.jpg",875. Neon Genesis Evangelion: Ayanami Raising Project with Asuka Complement Project,7.7, (9),"Ayanami Raising Project is an Evangelion-based simulation-style video game released in 2001. The game revolves around a Second Lieutenant (San'i) who's ordered to bring up Rei Ayanami. This is done by devising a schedule for her each Sunday: choosing between daily school life, duties at Nerv, and special training that takes place at home. Supposedly spanning the course of an entire year, the events of the TV series happen in the background, and Angel battles are heavily scripted with minimal input from the player. One of the many different endings you can receive depends on how you raise or lower the various stats Rei has. The Playstation 2 version of Ayanami Raising Project, released in 2003, also includes a version where you can raise Asuka Langley Soryu after unlocking certain events in Rei's scenario. The gameplay is basically the same as in Rei's story, with the exception of a few minor details. (For instance, you can't pick the type of wallpaper and such for Asuka's room because she's living with San'i. Rei, however, lives in her own apartment.)"
"https://m.media-amazon.com/images/M/MV5BOTBjYzc2YTgtNTdjOS00MGQ4LWJlNzMtMzRhMzFiNzkzODUzXkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",876. Tales of Eternia,8.1, (90),Embark on a Heroic Journey to Discover the Truth Behind an Enigmatic Stranger and the Ominous Message She Brings.
"https://m.media-amazon.com/images/M/MV5BNTAxZDg3NzMtM2UyNS00NTVlLThkNzMtNDc0MWVkNDNlYjM0XkEyXkFqcGc@._V1_QL75_UY207_CR111,0,140,207_.jpg","877. Farewell, FamiKamen Rider",5.4, (29),"MarzGurl Productions presents ""Saraba/Farewell, FamiKamen Rider,"" the thrilling conclusion to the story authored by the late Justin Carmical. After a massive fight in Canada, the FamiKamen Rider has gone missing in action, leaving his transformation belt behind and his cartridge vanished. In the aftermath of the battle, a new enemy appears, seeking out the power of the FamiKamen Rider for himself. For three years, MarzGurl has kept the transformation belt safe from enemy hands. Her search for the missing cartridge proves futile, until Chris, a rare video game collector, stumbles upon the cartridge by chance. Not knowing what he has found, Chris's curiosity makes him a target for this new evil. As he learns about the history of the FamiKamen Rider, with the additional support of an old friend and a new hero, it is up to MarzGurl and Chris to make the journey to find answers, confront their own fears, and stop this new threat before it is too late."
